id,timestamp,type,lat,lon,duration,nearest_sensor_id,dist_km
17227241,2017-05-27 16:11:00,1125A-Animal Hazard,37.257224,-121.954613,48.0,400240,0.13591042344122886
17227242,2017-05-27 16:09:00,1125-Traffic Hazard,37.419291,-121.954357,7.0,400104,0.12467691756214348
17227300,2017-05-27 16:44:00,1125-Traffic Hazard,37.42338,-121.915812,2.0,401464,0.16341439452483061
17227366,2017-05-27 17:17:00,20002-Hit and Run No Injuries,37.321875,-121.89929,11.0,413877,0.04870712379162396
17227384,2017-05-27 17:33:00,1183-Trfc Collision-Unkn Inj,37.34365,-121.856139,31.0,401891,0.055030146146750454
17227436,2017-05-27 17:54:00,1183-Trfc Collision-Unkn Inj,37.329024,-121.841791,13.0,402359,0.08542941049238871
17227483,2017-05-27 18:14:00,1125-Traffic Hazard,37.272918,-121.862441,,404462,0.03155700912578835
17227513,2017-05-27 18:29:00,1125-Traffic Hazard,37.399923,-122.032679,24.0,400545,0.10781580333967523
17227538,2017-05-27 18:45:00,1183-Trfc Collision-Unkn Inj,37.295685,-122.027103,69.0,400507,0.4688712133679464
17227563,2017-05-27 19:01:00,1125-Traffic Hazard,37.336327,-121.847843,5.0,400804,0.07102959298822983
17227600,2017-05-27 19:26:00,1125-Traffic Hazard,37.362767,-121.887874,2.0,400109,0.17240501276104786
17227625,2017-05-27 19:40:00,1125-Traffic Hazard,37.333642,-121.937287,9.0,400723,0.09710292434847238
17227663,2017-05-27 20:10:00,1125-Traffic Hazard,37.327499,-121.87808,6.0,400799,0.22084350339744457
17227793,2017-05-27 21:50:00,FIRE-Report of Fire,37.333611,-121.861477,24.0,401809,0.18357702037590176
17227800,2017-05-27 21:54:00,1179-Trfc Collision-1141 Enrt,37.329024,-121.841791,12.0,402359,0.08542941049238871
17227823,2017-05-27 22:22:00,1183-Trfc Collision-Unkn Inj,37.371185,-121.849144,3.0,407180,0.2587282377805904
17227824,2017-05-27 22:18:00,1125-Traffic Hazard,37.364271,-121.843933,83.0,407204,0.24072355824825187
17227890,2017-05-27 23:15:00,1125-Traffic Hazard,37.42338,-121.915812,15.0,401464,0.16341439452483061
17227891,2017-05-27 23:07:00,20002-Hit and Run No Injuries,37.41987,-121.882108,80.0,407151,0.0966953359057557
17227911,2017-05-27 23:35:00,1182-Trfc Collision-No Inj,37.407723,-121.91031,18.0,402286,0.21709582498224292
17227918,2017-05-27 23:41:00,1125-Traffic Hazard,37.317202,-121.94032,21.0,407711,0.13213518512889452
17227941,2017-05-28 00:04:00,1125-Traffic Hazard,37.316948,-121.946057,8.0,407711,0.5053779656014193
17228010,2017-05-28 01:05:00,20002-Hit and Run No Injuries,37.363445,-121.89722,15.0,400922,0.25791265022439913
17228035,2017-05-28 01:36:00,1179-Trfc Collision-1141 Enrt,37.335708,-121.934604,41.0,400057,0.1272061937179164
17228087,2017-05-28 02:46:00,1179-Trfc Collision-1141 Enrt,37.347498,-121.840876,36.0,407165,0.6303948779685937
17228197,2017-05-28 05:36:00,1183-Trfc Collision-Unkn Inj,37.332382,-122.055824,17.0,407344,0.1596599089627438
17228215,2017-05-28 06:06:00,1125-Traffic Hazard,37.329024,-121.841791,0.0,402359,0.08542941049238871
17228241,2017-05-28 06:39:00,1125-Traffic Hazard,37.371185,-121.849144,38.0,407180,0.2587282377805904
17228279,2017-05-28 07:36:00,FIRE-Report of Fire,37.330104,-121.867671,11.0,403402,0.3793713207410859
17228287,2017-05-28 07:48:00,1125-Traffic Hazard,37.29893,-121.874966,20.0,400654,0.18593533762312336
17228437,2017-05-28 10:18:00,1125-Traffic Hazard,37.29049,-121.871134,26.0,400257,0.15471863123140983
17228439,2017-05-28 10:14:00,1125-Traffic Hazard,37.362767,-121.887874,61.0,400109,0.17240501276104786
17228440,2017-05-28 10:12:00,1182-Trfc Collision-No Inj,37.371185,-121.849144,113.0,407180,0.2587282377805904
17228454,2017-05-28 10:22:00,1125-Traffic Hazard,37.323584,-121.890256,22.0,403409,0.06656761712873538
17228571,2017-05-28 11:46:00,20002-Hit and Run No Injuries,37.362028,-121.903556,166.0,400479,0.059563266078696574
17228608,2017-05-28 12:05:00,1183-Trfc Collision-Unkn Inj,37.322561,-121.835686,37.0,402359,1.067742372178654
17228702,2017-05-28 13:00:00,1125-Traffic Hazard,37.372618,-121.923345,10.0,400911,0.1397762844683609
17228887,2017-05-28 14:50:00,1125-Traffic Hazard,37.347807,-121.919415,17.0,400508,0.06362198146031856
17228951,2017-05-28 15:24:00,1125-Traffic Hazard,37.315353,-121.940269,15.0,407711,0.23875903904358423
17228973,2017-05-28 15:36:00,FIRE-Report of Fire,37.328582,-121.895581,9.0,402056,0.04186157173414479
17229082,2017-05-28 16:44:00,1125-Traffic Hazard,37.380282,-122.067735,39.0,407367,0.10257096729596105
17229114,2017-05-28 17:05:00,1125-Traffic Hazard,37.318826,-121.901998,21.0,402067,0.3900352679062979
17229157,2017-05-28 17:33:00,1125-Traffic Hazard,37.255651,-121.863985,37.0,401555,0.5551113995191671
17229163,2017-05-28 17:37:00,1125-Traffic Hazard,37.324787,-121.886737,10.0,413878,0.20775902943630659
17229232,2017-05-28 18:25:00,1125-Traffic Hazard,37.341077,-121.900085,4.0,402117,0.4234627305312492
17229233,2017-05-28 18:24:00,1125-Traffic Hazard,37.362028,-121.903556,9.0,400479,0.059563266078696574
17229247,2017-05-28 18:31:00,1125-Traffic Hazard,37.355117,-122.062086,39.0,402060,0.17417329004533802
17229303,2017-05-28 19:10:00,1183-Trfc Collision-Unkn Inj,37.339421,-122.059745,12.0,407373,0.19893627976837053
17229350,2017-05-28 19:46:00,1125-Traffic Hazard,37.320614,-121.833436,2.0,402359,1.3959747294241869
17229438,2017-05-28 20:47:00,1184-Provide Traffic Control,37.349079,-121.908236,9.0,409524,0.1302197009756496
17229447,2017-05-28 20:50:00,1179-Trfc Collision-1141 Enrt,37.364215,-121.901491,51.0,400001,0.040612046782998575
17229454,2017-05-28 20:53:00,1125-Traffic Hazard,37.2916,-121.93686,73.0,400298,0.1953035458203846
17229499,2017-05-28 21:32:00,1125-Traffic Hazard,37.405339,-122.056326,84.0,402373,0.0019385316607123417
17229537,2017-05-28 21:53:00,1125-Traffic Hazard,37.251759,-121.958416,13.0,400649,0.03313828734265863
17229571,2017-05-28 22:24:00,1183-Trfc Collision-Unkn Inj,37.410833,-122.075806,27.0,401937,0.12633657991639577
17229622,2017-05-28 23:30:00,1183-Trfc Collision-Unkn Inj,37.341422,-121.85358,57.0,400400,0.15314432302013564
17229627,2017-05-28 23:42:00,20002-Hit and Run No Injuries,37.339427,-121.852009,17.0,401403,0.3150034695391539
17229715,2017-05-29 01:38:00,1179-Trfc Collision-1141 Enrt,37.403231,-122.046911,161.0,400435,0.061880683156996526
17229771,2017-05-29 03:23:00,1183-Trfc Collision-Unkn Inj,37.333563,-121.896734,120.0,402057,0.3281826270318034
17229803,2017-05-29 04:53:00,1183-Trfc Collision-Unkn Inj,37.34365,-121.855732,187.0,401890,0.031091494303802227
17229811,2017-05-29 05:18:00,1125-Traffic Hazard,37.336621,-121.933604,10.0,400057,0.27717846872568236
17229818,2017-05-29 05:30:00,1125-Traffic Hazard,37.315018,-121.909068,6.0,414694,0.49163264611922536
17229847,2017-05-29 06:19:00,1183-Trfc Collision-Unkn Inj,37.324492,-121.889529,41.0,413878,0.10410811840021823
17229922,2017-05-29 07:38:00,1183-Trfc Collision-Unkn Inj,37.329688,-121.842015,78.0,402359,0.010628793393024211
17229977,2017-05-29 08:54:00,1183-Trfc Collision-Unkn Inj,37.348629,-121.860378,1.0,400160,0.03522217327296211
17229978,2017-05-29 08:53:00,1183-Trfc Collision-Unkn Inj,37.341783,-121.847784,43.0,407173,0.03318510177781046
17230003,2017-05-29 09:29:00,1125-Traffic Hazard,37.294881,-121.938542,9.0,400100,0.041255730038989885
17230033,2017-05-29 09:55:00,FIRE-Report of Fire,37.395493,-121.907621,54.0,402285,0.3609740820972127
17230203,2017-05-29 11:59:00,1182-Trfc Collision-No Inj,37.423122,-122.095219,11.0,401507,2.09128367191673
17230339,2017-05-29 13:35:00,1125-Traffic Hazard,37.251916,-121.937439,30.0,400700,0.3772129022989619
17230399,2017-05-29 14:12:00,FIRE-Report of Fire,37.395493,-121.907621,13.0,402285,0.3609740820972127
17230561,2017-05-29 15:34:00,1125-Traffic Hazard,37.294881,-121.938542,14.0,400100,0.041255730038989885
17230569,2017-05-29 15:43:00,DOT-Request CalTrans Notify,37.403231,-122.046911,1.0,400435,0.061880683156996526
17230625,2017-05-29 16:06:00,1125-Traffic Hazard,37.332539,-122.060137,3.0,401846,0.05365435051280202
17230637,2017-05-29 16:17:00,1183-Trfc Collision-Unkn Inj,37.351464,-121.914333,2.0,403225,0.3920613336947395
17230660,2017-05-29 16:28:00,1125-Traffic Hazard,37.421143,-122.092497,25.0,401507,1.7181097628844675
17230701,2017-05-29 16:53:00,1125A-Animal Hazard,37.303502,-122.03538,2.0,400648,0.08390873182841761
17230737,2017-05-29 17:12:00,1125-Traffic Hazard,37.408367,-122.068737,132.0,407332,0.1490204248312152
17230828,2017-05-29 18:09:00,1125-Traffic Hazard,37.39235,-121.999546,14.0,400790,0.1698388870223776
17230855,2017-05-29 18:26:00,1125-Traffic Hazard,37.364009,-121.843453,15.0,407204,0.2953985922849724
17230916,2017-05-29 19:05:00,1125-Traffic Hazard,37.315018,-121.909068,19.0,414694,0.49163264611922536
17230942,2017-05-29 19:20:00,1179-Trfc Collision-1141 Enrt,37.373352,-121.925731,48.0,401817,0.2655819690415474
17231090,2017-05-29 21:14:00,1179-Trfc Collision-1141 Enrt,37.371185,-121.849144,37.0,407180,0.2587282377805904
17231156,2017-05-29 22:07:00,1125-Traffic Hazard,37.38018,-121.858201,3.0,407207,0.04287029233695044
17231217,2017-05-29 23:12:00,1125-Traffic Hazard,37.410953,-122.075131,12.0,401937,0.19293735058285116
17231221,2017-05-29 23:13:00,20002-Hit and Run No Injuries,37.383691,-121.970146,3.0,400353,0.3007845221685538
17231286,2017-05-30 00:39:00,1183-Trfc Collision-Unkn Inj,37.317428,-121.90433,29.0,402067,0.6857231252065799
17231321,2017-05-30 01:54:00,20002-Hit and Run No Injuries,37.354231,-121.866391,20.0,400440,0.08395827506537087
17231347,2017-05-30 03:05:00,1125-Traffic Hazard,37.347807,-121.919415,6.0,400508,0.06362198146031856
17231426,2017-05-30 05:52:00,1183-Trfc Collision-Unkn Inj,37.34365,-121.855732,36.0,401890,0.031091494303802227
17231453,2017-05-30 06:13:00,1183-Trfc Collision-Unkn Inj,37.34365,-121.855732,6.0,401890,0.031091494303802227
17231457,2017-05-30 06:19:00,1125-Traffic Hazard,37.320614,-121.833436,55.0,402359,1.3959747294241869
17231458,2017-05-30 06:18:00,1125-Traffic Hazard,37.320614,-121.833436,1.0,402359,1.3959747294241869
17231561,2017-05-30 07:17:00,1183-Trfc Collision-Unkn Inj,37.272918,-121.862441,17.0,404462,0.03155700912578835
17231562,2017-05-30 07:15:00,1183-Trfc Collision-Unkn Inj,37.272918,-121.862441,22.0,404462,0.03155700912578835
17231572,2017-05-30 07:20:00,1183-Trfc Collision-Unkn Inj,37.299052,-121.874679,44.0,400654,0.18468078459921763
17231650,2017-05-30 07:58:00,1182-Trfc Collision-No Inj,37.333642,-121.937287,13.0,400723,0.09710292434847238
17231663,2017-05-30 08:03:00,1183-Trfc Collision-Unkn Inj,37.419296,-121.944117,18.0,401014,0.5620434333488903
17231690,2017-05-30 08:11:00,1183-Trfc Collision-Unkn Inj,37.250762,-121.906116,83.0,400059,0.18239573230263023
17231722,2017-05-30 08:28:00,1183-Trfc Collision-Unkn Inj,37.407044,-122.063148,24.0,401936,0.22378679140699975
17231723,2017-05-30 08:26:00,1183-Trfc Collision-Unkn Inj,37.407044,-122.063148,44.0,401936,0.22378679140699975
17231784,2017-05-30 08:55:00,1125-Traffic Hazard,37.275824,-121.946309,2.0,400436,0.4662628032697004
17231826,2017-05-30 09:14:00,1125A-Animal Hazard,37.316435,-121.9683,71.0,400292,0.4165200567962234
17231835,2017-05-30 09:20:00,1125-Traffic Hazard,37.383712,-121.969503,36.0,400353,0.23210994459166218
17231857,2017-05-30 09:30:00,1183-Trfc Collision-Unkn Inj,37.380549,-121.958457,41.0,400895,0.25755676612573924
17231879,2017-05-30 09:41:00,1125-Traffic Hazard,37.295685,-122.027103,1.0,400507,0.4688712133679464
17231880,2017-05-30 09:40:00,1183-Trfc Collision-Unkn Inj,37.335853,-122.058728,15.0,407331,0.06385780895925605
17231891,2017-05-30 09:46:00,1182-Trfc Collision-No Inj,37.442,-121.890337,96.0,407184,1.7310361206890885
17231923,2017-05-30 09:58:00,1182-Trfc Collision-No Inj,37.406197,-122.012696,43.0,404585,0.12161882552494242
17231952,2017-05-30 10:12:00,1183-Trfc Collision-Unkn Inj,37.328643,-121.8703,65.0,403402,0.05571547670956487
17232324,2017-05-30 13:48:00,1125-Traffic Hazard,37.272918,-121.862441,3.0,404462,0.03155700912578835
17232336,2017-05-30 13:53:00,1125-Traffic Hazard,37.317202,-121.94032,21.0,407711,0.13213518512889452
17232366,2017-05-30 14:08:00,FIRE-Report of Fire,37.29841,-121.940389,2.0,404370,0.29895852778051735
17232399,2017-05-30 14:22:00,1125-Traffic Hazard,37.29893,-121.874966,56.0,400654,0.18593533762312336
17232400,2017-05-30 14:19:00,1183-Trfc Collision-Unkn Inj,37.34448,-121.845143,84.0,407165,0.05654183543157419
17232493,2017-05-30 15:02:00,1182-Trfc Collision-No Inj,37.318938,-121.992177,24.0,400429,0.1232149998978755
17232504,2017-05-30 15:05:00,1125-Traffic Hazard,37.383712,-121.969503,1.0,400353,0.23210994459166218
17232514,2017-05-30 15:12:00,1179-Trfc Collision-1141 Enrt,37.327743,-121.878188,45.0,400799,0.22857530640193982
17232515,2017-05-30 15:11:00,1183-Trfc Collision-Unkn Inj,37.342242,-121.926415,25.0,400147,0.012716163101168777
17232554,2017-05-30 15:27:00,1183-Trfc Collision-Unkn Inj,37.336563,-121.857256,60.0,401655,0.2135317475637591
17232601,2017-05-30 15:45:00,1125-Traffic Hazard,37.253725,-121.947634,94.0,400485,0.18436562033212095
17232673,2017-05-30 16:08:00,1182-Trfc Collision-No Inj,37.378475,-122.067757,28.0,407342,0.07077675444661086
17232689,2017-05-30 16:19:00,1183-Trfc Collision-Unkn Inj,37.342861,-121.925572,55.0,400253,0.019674573870188436
17232691,2017-05-30 16:15:00,1182-Trfc Collision-No Inj,37.395493,-121.907621,6.0,402285,0.3609740820972127
17232703,2017-05-30 16:20:00,1182-Trfc Collision-No Inj,37.42338,-121.915812,27.0,401464,0.16341439452483061
17232705,2017-05-30 16:13:00,1182-Trfc Collision-No Inj,37.42338,-121.915812,15.0,401464,0.16341439452483061
17232739,2017-05-30 16:39:00,1182-Trfc Collision-No Inj,37.395493,-121.907621,49.0,402285,0.3609740820972127
17232821,2017-05-30 17:02:00,20002-Hit and Run No Injuries,37.245952,-121.961386,22.0,400649,0.7378982875338966
17232836,2017-05-30 17:05:00,20002-Hit and Run No Injuries,37.385401,-121.976136,,401994,0.032281731366230394
17232893,2017-05-30 17:39:00,1183-Trfc Collision-Unkn Inj,37.40793,-122.004262,6.0,400687,0.3768762716031024
17232894,2017-05-30 17:38:00,1182-Trfc Collision-No Inj,37.318826,-121.901998,459.0,402067,0.3900352679062979
17232896,2017-05-30 17:36:00,1183-Trfc Collision-Unkn Inj,37.40793,-122.004262,37.0,400687,0.3768762716031024
17232911,2017-05-30 17:42:00,1179-Trfc Collision-1141 Enrt,37.375038,-121.933664,34.0,400760,0.29315310146840107
17232924,2017-05-30 17:44:00,1179-Trfc Collision-1141 Enrt,37.374689,-121.932211,72.0,400760,0.12849452243904846
17233014,2017-05-30 18:31:00,1125-Traffic Hazard,37.346961,-121.858883,22.0,400160,0.2471638024404555
17233048,2017-05-30 18:54:00,1125-Traffic Hazard,37.348629,-121.860378,3.0,400160,0.03522217327296211
17233284,2017-05-30 21:32:00,1125-Traffic Hazard,37.251489,-121.838082,103.0,400519,1.6605923054341092
17233342,2017-05-30 22:40:00,CZP-Assist with Construction,37.351636,-121.914338,216.0,403225,0.4024500136977811
17233601,2017-05-31 05:58:00,1179-Trfc Collision-1141 Enrt,37.32318,-121.896249,47.0,414284,0.03448457564007612
17233667,2017-05-31 06:43:00,1125-Traffic Hazard,37.278514,-121.864495,34.0,401457,0.11564910964646723
17233753,2017-05-31 07:26:00,1125-Traffic Hazard,37.365783,-121.9054,8.0,404753,0.293882997120892
17233810,2017-05-31 07:52:00,1125-Traffic Hazard,37.41987,-121.882108,1.0,407151,0.0966953359057557
17233883,2017-05-31 08:27:00,1182-Trfc Collision-No Inj,37.31651,-121.957804,-1.0,400714,0.47741031608796247
17233909,2017-05-31 08:31:00,ANIMAL-Live or Dead Animal,37.34379,-121.84558,20.0,407165,0.034966409495877565
17234060,2017-05-31 09:51:00,1125-Traffic Hazard,37.328413,-122.009901,1.0,400084,0.25662683883191123
17234164,2017-05-31 10:50:00,1183-Trfc Collision-Unkn Inj,37.357892,-121.907459,5.0,401560,0.06225714819136279
17234209,2017-05-31 11:21:00,1125-Traffic Hazard,37.390098,-121.991977,13.0,400794,0.19635071717979183
17234213,2017-05-31 11:26:00,1125-Traffic Hazard,37.378212,-121.903355,13.0,402121,0.24192602150245585
17234328,2017-05-31 12:35:00,1125-Traffic Hazard,37.256063,-121.871117,4.0,400085,0.40220632119536665
17234369,2017-05-31 12:52:00,1125-Traffic Hazard,37.419004,-121.961129,4.0,400567,0.18798671749151147
17234412,2017-05-31 13:15:00,1125-Traffic Hazard,37.362584,-121.842607,18.0,407202,0.2366620480982067
17234420,2017-05-31 13:20:00,1125-Traffic Hazard,37.248062,-121.960089,1.0,400649,0.46328216685121903
17234425,2017-05-31 13:26:00,1125A-Animal Hazard,37.272918,-121.862441,5.0,404462,0.03155700912578835
17234426,2017-05-31 13:25:00,1183-Trfc Collision-Unkn Inj,37.29841,-121.940389,4.0,404370,0.29895852778051735
17234606,2017-05-31 15:01:00,1182-Trfc Collision-No Inj,37.42338,-121.915812,35.0,401464,0.16341439452483061
17234607,2017-05-31 15:00:00,1125-Traffic Hazard,37.328879,-121.870253,4.0,403402,0.06280383531221906
17234640,2017-05-31 15:19:00,CFIRE-Car Fire,37.362804,-121.843058,42.0,407202,0.28077025985134296
17234643,2017-05-31 15:15:00,CFIRE-Car Fire,37.362804,-121.843058,59.0,407202,0.28077025985134296
17234669,2017-05-31 15:26:00,1125-Traffic Hazard,37.255463,-121.849853,4.0,400519,0.3013457839178327
17234682,2017-05-31 15:30:00,1125-Traffic Hazard,37.29841,-121.940389,11.0,404370,0.29895852778051735
17234743,2017-05-31 15:57:00,1125-Traffic Hazard,37.255628,-121.859326,12.0,401555,0.03809823361925463
17234744,2017-05-31 15:56:00,1125-Traffic Hazard,37.255628,-121.859326,1.0,401555,0.03809823361925463
17234792,2017-05-31 16:14:00,1183-Trfc Collision-Unkn Inj,37.434069,-121.891547,93.0,407184,1.0490067141811086
17234804,2017-05-31 16:22:00,1179-Trfc Collision-1141 Enrt,37.363415,-121.896941,10.0,400922,0.28905382529403056
17234806,2017-05-31 16:19:00,1179-Trfc Collision-1141 Enrt,37.363415,-121.896941,43.0,400922,0.28905382529403056
17234814,2017-05-31 16:29:00,1182-Trfc Collision-No Inj,37.392278,-121.999993,18.0,400790,0.21631596157558222
17234815,2017-05-31 16:27:00,1182-Trfc Collision-No Inj,37.392278,-121.999993,15.0,400790,0.21631596157558222
17234848,2017-05-31 16:34:00,1184-Provide Traffic Control,37.363415,-121.896941,5.0,400922,0.28905382529403056
17234849,2017-05-31 16:26:00,20002-Hit and Run No Injuries,37.349704,-121.838693,34.0,407165,0.9729413471038524
17234871,2017-05-31 16:48:00,1183-Trfc Collision-Unkn Inj,37.42338,-121.915812,54.0,401464,0.16341439452483061
17234887,2017-05-31 16:53:00,1182-Trfc Collision-No Inj,37.381939,-121.962903,,400206,0.10925118259367887
17234889,2017-05-31 16:49:00,1183-Trfc Collision-Unkn Inj,37.42338,-121.915812,59.0,401464,0.16341439452483061
17234922,2017-05-31 17:04:00,1183-Trfc Collision-Unkn Inj,37.351636,-121.914338,56.0,403225,0.4024500136977811
17234923,2017-05-31 17:03:00,1183-Trfc Collision-Unkn Inj,37.388346,-121.867271,13.0,407155,0.49230613584808364
17234924,2017-05-31 17:01:00,1183-Trfc Collision-Unkn Inj,37.351636,-121.914338,37.0,403225,0.4024500136977811
17234925,2017-05-31 17:00:00,1183-Trfc Collision-Unkn Inj,37.392278,-121.999993,82.0,400790,0.21631596157558222
17234926,2017-05-31 16:57:00,1183-Trfc Collision-Unkn Inj,37.388346,-121.867271,35.0,407155,0.49230613584808364
17234934,2017-05-31 17:07:00,1183-Trfc Collision-Unkn Inj,37.392278,-121.999993,15.0,400790,0.21631596157558222
17234974,2017-05-31 17:21:00,1183-Trfc Collision-Unkn Inj,37.421143,-122.092497,28.0,401507,1.7181097628844675
17234987,2017-05-31 17:23:00,1182-Trfc Collision-No Inj,37.40399,-121.877315,85.0,407174,0.37049804739542463
17235001,2017-05-31 17:32:00,20002-Hit and Run No Injuries,37.321875,-121.89929,1.0,413877,0.04870712379162396
17235016,2017-05-31 17:37:00,1125-Traffic Hazard,37.332535,-122.05571,82.0,407344,0.16145387850719287
17235018,2017-05-31 17:35:00,FIRE-Report of Fire,37.329024,-121.841791,13.0,402359,0.08542941049238871
17235086,2017-05-31 18:09:00,1125-Traffic Hazard,37.332535,-122.05571,44.0,407344,0.16145387850719287
17235088,2017-05-31 18:05:00,1183-Trfc Collision-Unkn Inj,37.329024,-121.841791,25.0,402359,0.08542941049238871
17235099,2017-05-31 18:12:00,1125A-Animal Hazard,37.349079,-121.908236,15.0,409524,0.1302197009756496
17235114,2017-05-31 18:14:00,1125-Traffic Hazard,37.259711,-121.968878,4.0,400213,0.20261258445888072
17235124,2017-05-31 18:21:00,1125-Traffic Hazard,37.42093,-122.09254,12.0,401507,1.7093207484875714
17235125,2017-05-31 18:19:00,1125-Traffic Hazard,37.42093,-122.09254,78.0,401507,1.7093207484875714
17235147,2017-05-31 18:33:00,1125-Traffic Hazard,37.413077,-122.081123,33.0,401507,0.18134342826888614
17235293,2017-05-31 19:45:00,1125-Traffic Hazard,37.250762,-121.906116,60.0,400059,0.18239573230263023
17235407,2017-05-31 21:12:00,1125A-Animal Hazard,37.333628,-122.063462,2.0,401845,0.3321322553990761
17235408,2017-05-31 21:10:00,1125-Traffic Hazard,37.326692,-121.94071,16.0,400951,0.17108560746630058
17235469,2017-05-31 21:58:00,1183-Trfc Collision-Unkn Inj,37.423677,-121.922002,29.0,413845,0.4248433465695805
17235529,2017-05-31 22:53:00,1125A-Animal Hazard,37.348629,-121.860378,1.0,400160,0.03522217327296211
17235530,2017-05-31 22:51:00,1125A-Animal Hazard,37.362767,-121.887874,47.0,400109,0.17240501276104786
17235537,2017-05-31 23:08:00,1183-Trfc Collision-Unkn Inj,37.381356,-121.859781,14.0,407207,0.24764428370746502
17235544,2017-05-31 23:12:00,20002-Hit and Run No Injuries,37.40399,-121.877315,5.0,407174,0.37049804739542463
17235606,2017-06-01 00:52:00,1183-Trfc Collision-Unkn Inj,37.274485,-122.002646,215.0,400222,0.24957075701272421
17235614,2017-06-01 00:59:00,1125-Traffic Hazard,37.420186,-121.914484,16.0,402289,0.12146139179191838
17235655,2017-06-01 02:41:00,1125-Traffic Hazard,37.391757,-121.997552,0.0,400790,0.06108530797139697
17235666,2017-06-01 03:10:00,1125-Traffic Hazard,37.328879,-121.870253,26.0,403402,0.06280383531221906
17235682,2017-06-01 04:04:00,1125-Traffic Hazard,37.280366,-121.865022,231.0,401567,0.08442569810149954
17235733,2017-06-01 05:18:00,FIRE-Report of Fire,37.371185,-121.849144,2.0,407180,0.2587282377805904
17235754,2017-06-01 05:42:00,20002-Hit and Run No Injuries,37.362767,-121.887874,29.0,400109,0.17240501276104786
17235793,2017-06-01 06:23:00,1125-Traffic Hazard,37.410953,-122.075131,41.0,401937,0.19293735058285116
17235794,2017-06-01 06:21:00,1125-Traffic Hazard,37.410953,-122.075131,15.0,401937,0.19293735058285116
17235846,2017-06-01 06:58:00,1182-Trfc Collision-No Inj,37.250762,-121.906116,-1.0,400059,0.18239573230263023
17235847,2017-06-01 06:56:00,1182-Trfc Collision-No Inj,37.250762,-121.906116,1.0,400059,0.18239573230263023
17235875,2017-06-01 07:14:00,BREAK-Traffic Break,37.380549,-121.958457,8.0,400895,0.25755676612573924
17235895,2017-06-01 07:25:00,1182-Trfc Collision-No Inj,37.314914,-121.910577,138.0,414694,0.32447654344992305
17235896,2017-06-01 07:18:00,1182-Trfc Collision-No Inj,37.314914,-121.910577,77.0,414694,0.32447654344992305
17235937,2017-06-01 07:49:00,1183-Trfc Collision-Unkn Inj,37.421532,-121.934662,19.0,400873,0.24023510773587534
17236030,2017-06-01 08:32:00,BREAK-Traffic Break,37.34379,-121.84558,12.0,407165,0.034966409495877565
17236048,2017-06-01 08:42:00,1125A-Animal Hazard,37.348629,-121.860378,3.0,400160,0.03522217327296211
17236060,2017-06-01 08:44:00,ANIMAL-Live or Dead Animal,37.354805,-121.866671,,400668,0.04797987037338265
17236067,2017-06-01 08:53:00,1125-Traffic Hazard,37.245952,-121.961386,40.0,400649,0.7378982875338966
17236068,2017-06-01 08:52:00,1125-Traffic Hazard,37.245952,-121.961386,0.0,400649,0.7378982875338966
17236080,2017-06-01 08:57:00,1182-Trfc Collision-No Inj,37.419448,-121.955906,39.0,400449,0.04529017641752058
17236081,2017-06-01 08:56:00,1182-Trfc Collision-No Inj,37.419448,-121.955906,28.0,400449,0.04529017641752058
17236127,2017-06-01 09:23:00,1125-Traffic Hazard,37.447877,-121.92153,-1.0,401489,2.3195003257391296
17236213,2017-06-01 10:03:00,1125-Traffic Hazard,37.362767,-121.887874,55.0,400109,0.17240501276104786
17236226,2017-06-01 10:09:00,FIRE-Report of Fire,37.251916,-121.937439,10.0,400700,0.3772129022989619
17236269,2017-06-01 10:36:00,1182-Trfc Collision-No Inj,37.385315,-122.066255,103.0,407348,0.26590033202835034
17236278,2017-06-01 10:39:00,1125-Traffic Hazard,37.420186,-121.914484,20.0,402289,0.12146139179191838
17236365,2017-06-01 11:26:00,1125-Traffic Hazard,37.434295,-121.919288,2.0,401489,0.7986815003468458
17236393,2017-06-01 11:43:00,20002-Hit and Run No Injuries,37.373016,-121.924315,9.0,400911,0.25020463686370237
17236403,2017-06-01 11:48:00,1125-Traffic Hazard,37.324787,-121.886737,46.0,413878,0.20775902943630659
17236417,2017-06-01 11:53:00,1125-Traffic Hazard,37.364009,-121.843453,21.0,407204,0.2953985922849724
17236426,2017-06-01 12:03:00,1125-Traffic Hazard,37.333642,-121.937287,2.0,400723,0.09710292434847238
17236497,2017-06-01 12:34:00,1125-Traffic Hazard,37.29049,-121.871134,3.0,400257,0.15471863123140983
17236546,2017-06-01 13:04:00,1125-Traffic Hazard,37.278514,-121.864495,1.0,401457,0.11564910964646723
17236566,2017-06-01 13:10:00,1125-Traffic Hazard,37.385315,-122.066255,73.0,407348,0.26590033202835034
17236580,2017-06-01 13:23:00,1125-Traffic Hazard,37.317935,-121.980482,31.0,400414,0.3530918549185671
17236583,2017-06-01 13:18:00,1182-Trfc Collision-No Inj,37.255463,-121.849853,18.0,400519,0.3013457839178327
17236592,2017-06-01 13:28:00,1125A-Animal Hazard,37.332887,-122.054068,15.0,407344,0.16849189415781407
17236715,2017-06-01 14:24:00,1182-Trfc Collision-No Inj,37.351636,-121.914338,11.0,403225,0.4024500136977811
17236725,2017-06-01 14:30:00,1125-Traffic Hazard,37.413077,-122.081123,30.0,401507,0.18134342826888614
